,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
3004,US,OFG BANCORP,OFG,34.37,-0.34,-0.9795,-7.65,147720.0,5070337.0,0.31,8.91,2.625,1620422146.0
3005,US,Corporate Office,OFC,24.94,,,,,,,14.736,4.487,2806616565.0
3006,US,欧洲对冲100%美元指数,OEUH,26.8202,,,,,,,0.0,,17511000.0
3007,US,Orion Energy Systems,OESX,0.88,0.0,0.0,1.55,13826.0,12359.0,0.04,,,28654209.0
3008,US,Orbital Energy,OEG,0.6431,,,,,,,,,67707337.0
3009,US,Orion,OEC,24.31,-0.72,-2.8765,-12.25,472890.0,11517889.0,0.82,13.599,0.332,1407519147.0
3010,US,Osisko Development,ODV,2.37,-0.07,-2.8689,-18.56,97538.0,238060.0,0.12,,,199372482.0
3011,US,Odonate治疗,ODT,1.12,,,,,,,,,43109176.0
3012,US,欧迪办公,ODP,50.43,-0.52,-1.0206,-10.43,350840.0,17680770.0,0.96,13.285,,1846678267.0
3013,US,Old Dominion Freight,ODFL,221.13,1.34,0.61,9.24,1612737.0,354581695.0,0.74,38.82,0.393,48117888000.0
3014,US,ODDITY Tech,ODD,34.64,-1.56,-4.31,-25.55,1023315.0,35547273.0,1.8,33.653,,1969861622.0
3015,US,美国石油勘探,ODC,69.03,-0.9,-1.287,3.36,15315.0,1056169.0,0.21,11.543,1.629,503024992.0
3016,US,Oncocyte,OCX,2.71,-0.255,-8.6,8.4,2170124.0,7856980.0,26.27,,0.0,22386665.0
3017,US,Ocuphire Pharma,OCUP,1.84,0.05,2.79,-38.87,470172.0,845897.0,1.89,,,45656601.0
3018,US,Ocular Therapeutix,OCUL,7.99,-0.29,-3.5024,79.15,1037521.0,8359607.0,0.7,,,1187533238.0
3019,US,Eightco Holdings,OCTO,0.77,-0.0151,-1.9233,49.81,78460.0,60045.0,0.92,,,6573729.0
3020,US,Oaktree Specialty Lending Corporation - 6.125% senior notes due 2028,OCSLL,25.14,,,,,,,0.0,6.11522,75420000.0
3021,US,Oaktree Specialty,OCSL,19.27,-0.21,-1.078,-2.92,357166.0,6902671.0,0.45,13.267,11.448,1521662295.0
3022,US,Oaktree Strategic,OCSI,8.5,,,,,,,37.773,,250467528.0
3023,US,Oculis Holding,OCS,11.955,-0.035,-0.2919,6.46,28311.0,339804.0,0.08,,,438147223.0
3024,US,Ocera医疗,OCRX,1.79,,,,,,,,,47460299.86
3025,US,Ocwen Financial,OCN,23.58,-0.82,-3.3607,-23.34,9236.0,217927.0,0.12,,,181198176.0
3026,US,奥兰若,OCLR,8.26,,,,,,,31.769,,1417491059.0
3027,US,Ocugen,OCGN,1.71,0.02,1.18,197.39,8055308.0,13574103.0,3.14,,,438786000.0
3028,US,东方文化,OCG,1.2,0.0,0.0,-16.08,5078.0,6147.0,0.12,,0.0,5094478.0
3029,US,金融壹账通,OCFT,1.95,-0.08,-3.9409,-39.63,17740.0,34968.0,0.05,,,76048742.0
3030,US,OceanFirst,OCFC,14.77,-0.02,-0.1352,-13.89,240650.0,3552413.0,0.4,8.452,5.402,879285809.0
3031,US,Ocean Biomedical,OCEA,2.235,0.03,1.3605,238.64,324473.0,749145.0,0.95,,,76154845.0
3032,US,OFS Credit,OCCI,7.19,-0.06,-0.8276,16.14,154772.0,1128700.0,0.97,,18.303,114668845.0
3033,US,Optical Cable,OCC,2.85,0.005,0.1757,5.56,1307.0,3723.0,0.02,,,22382067.0
3034,US,OCA Acquisition,OCAX,10.92,,,1.2,,,,,,73556421.0
3035,US,欧文斯科宁,OC,165.51,-1.01,-0.61,12.57,507698.0,84178841.0,0.58,12.038,1.363,14397957703.0
3036,US,Orange County,OBT,46.11,0.05,0.1086,-23.07,1676.0,77513.0,0.03,8.849,1.993,260865388.0
3037,US,Obseva,OBSV,0.1018,,,,,,,,,11521448.0
3038,US,Origin Bancorp,OBNK,28.61,,,,,,,9.642,0.521,887157648.16
3039,US,Obalon Therapeutics,OBLN,3.05,,,,,,,,0.0,30565782.0
3040,US,Oblong,OBLG,0.1279,-0.005,-3.77,-35.4,500721.0,65244.0,3.0,,,2133957.0
3041,US,Origin Bancorp,OBK,28.36,-0.3,-1.0468,-19.86,102226.0,2904959.0,0.33,10.494,1.567,879405484.0
3042,US,Orchestra BioMed,OBIO,4.89,-0.16,-3.1683,-46.44,13432.0,66013.0,0.04,,,174951545.0
3043,US,Obsidian Energy,OBE,8.49,-0.17,-1.963,25.22,374084.0,3227220.0,0.48,8.37,,657427319.0
3044,US,Blue Owl III,OBDE,15.41,0.2,1.3149,3.78,17016.0,261325.0,0.01,6.377,2.301,1897461346.0
3045,US,Blue Owl Capital,OBDC,15.43,-0.11,-0.71,7.66,2088231.0,32333900.0,0.54,7.58,10.746,6013578153.0
3046,US,Outbrain,OB,4.09,0.0,0.0,-6.62,65354.0,268120.0,0.13,19.589,,200634071.0
3047,US,Oasmia药业,OASM,1.55,,,,,,,,,104341924.0
3048,US,Oak Woods,OAKU,10.77,0.03,0.2793,2.28,320.0,3446.0,0.0,81.042,,81104831.0
3049,US,Five Oaks Investment Corp. ,OAKS,3.44,,,,,,,7.907,7.0588,80522800.0
3050,US,Five Oaks Investment Corp. 8.75% Series A Cumulative Redeemable Preferred Stock,OAKS-A,25.3408,,,,,,,14.236,8.6058,40799000.0
3051,US,Origo Acquisition Corporation - Unit,OACQU,11.01,,,,,,,0.0,,60951360.0
3052,US,Origo Acquisition,OACQ,10.75,,,,,,,,,32009533.0
3053,US,OAKTREE ACQUISITION CORP II C/WTS 15/09/2027(TO PUR COM),OACB+,1.08,,,,,,,,,
3054,US,Oaktree II,OACB,9.38,,,,,,,11129.876,,2502788896.72
3055,US,OAKTREE ACQUISITION CORP UNIT 1 CL A ORD SHS 1/3 WT EXP,OAC.UN,18.26,,,,,,,,,319550000.0
3056,US,Oaktree收购,OAC,16.38,,,,,,,,,412059375.0
3057,US,OAKTREE ACQUISITION CORP C/WTS 2024(TO PUR COM),OAC+,4.14,,,,,,,,,
3058,US,OmniAb,OABI,5.05,-0.15,-2.8846,-18.15,439877.0,2230247.0,0.38,,,591486532.0
3059,US,Realty Income,O,52.02,-0.22,-0.42,-8.09,6410534.0,333540665.0,0.74,51.353,5.023,44795657839.0
3060,US,NUVEEN CA DIV ADV MUNI FD 3,NZH,13.82,,,,,,,14.2474,,333780600.0
3061,US,Nyxoah,NYXH,9.01,-0.71,-7.3045,94.18,35483.0,335334.0,0.12,,,258430541.0
3062,US,纽约时报,NYT,42.42,-1.27,-2.9068,-12.95,1225901.0,52361566.0,0.75,30.019,1.053,6975964758.0
3063,US,纽约市REIT,NYRT,14.18,,,,,,,,,238107284.0
3064,US,帝国度假村,NYNY,9.75,,,,,,,,,335750093.0
3065,US,耐莫斯制药,NYMX,0.2,,,,,,,,,18253028.0
3066,US,纽约抵押信托,NYMT,6.98,-0.09,-1.273,-15.88,635959.0,4449473.0,0.7,,14.13,636817285.0
3067,US,"NRG Yield, Inc. Class A",NYLD.A,19.77,,,,,,,39.54,6.12091,3740353380.0
3068,US,"NRG Yield, Inc. Class C ",NYLD,20.1,,,,,,,59.118,6.0149,3802787199.0
3069,US,"Eaton Vance New York Municipal Bond Fund II  of Beneficial Interest, $.01 par value",NYH,10.5473,,,,,,,5.959,4.5808,26969446.0
3070,US,纽约社区银行,NYCB,2.84,-0.16,-5.33,-71.95,19214476.0,55194887.0,2.41,,16.9,2266095998.0
3071,US,American Strategic,NYC,6.13,0.01,0.1634,-23.09,1787.0,11094.0,0.07,,,14740437.0
3072,US,Nayax,NYAX,25.42,0.05,0.1971,33.45,18159.0,455911.0,0.05,,,911860622.0
3073,US,Nxu,NXU,0.5111,-0.058,-10.2,-77.78,497629.0,265343.0,4.08,,0.0,6226981.0
3074,US,NVS CPTL CRP WNT,NXU+,1.35,,,,,,,,,
3075,US,Next Technology,NXTT,6.0254,-0.1896,-3.0507,19.31,5983.0,35854.0,0.23,,0.0,15817458.0
3076,US,NextPlay,NXTP,0.46,-0.135,-22.69,-79.91,76448.0,40582.0,1.29,,,2732351.0
3077,US,耐思齐医疗,NXTM,30.0,,,,,,,,,2000540760.0
3078,US,Nxt-ID,NXTD,2.42,,,,,,,,0.0,21529479.0
3079,US,NextCure,NXTC,1.92,0.04,2.1277,68.42,95904.0,181456.0,0.34,,,53573812.0
3080,US,Nextracker,NXT,47.2,-2.62,-5.26,0.75,4248321.0,202730363.0,3.11,51.084,,6444802366.0
3081,US,Nexstar Media Group,NXST,159.78,-3.38,-2.0716,3.03,255181.0,40987288.0,0.76,15.437,3.637,5341206369.0
3082,US,Nexpoint Residential,NXRT,31.89,-0.56,-1.7257,-5.97,105481.0,3377390.0,0.41,18.569,5.421,821956140.0
3083,US,NextPlat,NXPL,1.87,0.37,24.67,13.33,45671966.0,106295572.0,243.91,,,35014995.0
3084,US,恩智浦,NXPI,233.61,-10.72,-4.39,2.15,2597457.0,609237175.0,1.01,21.42,1.669,59911447729.0
3085,US,Nexalin Technology,NXL,2.29,-0.17,-6.9106,465.71,248911.0,610126.0,3.35,,,17029727.0
3086,US,NexGel,NXGL,2.18,-0.03,-1.3575,2.35,7731.0,16812.0,0.12,,,13576220.0
3087,US,"Nexeo Solutions, Inc. - Unit",NXEOU,10.5,,,,,,,0.0,,456750000.0
3088,US,Nexeo Solutions,NXEO,9.93,,,,,,,46.634,,890704427.0
3089,US,Nexgen Energy,NXE,8.01,-0.25,-3.0266,14.43,5191833.0,42545635.0,0.96,73.447,,4321792753.0
3090,US,Quanex,NX,35.87,-0.64,-1.7529,17.6,286160.0,10261702.0,0.86,13.674,0.874,1187425881.0
3091,US,"New York & Company, Inc. New York & Company, Inc. ",NWY,3.5,,,,,,,20.588,,226908850.0
3092,US,纽顿,NWTN,6.99,-0.26,-3.5862,-10.15,43361.0,299023.0,0.02,,,2000443782.0
3093,US,新闻集团,NWSA,24.36,-0.56,-2.2472,-0.4,2335529.0,57004424.0,0.41,61.02,0.803,13912462226.0
3094,US,新闻集团(B股),NWS,25.11,-0.61,-2.3717,-2.01,757476.0,19075622.0,0.13,62.898,0.778,14340801580.0
3095,US,西北管道,NWPX,32.88,-0.76,-2.2592,8.66,32200.0,1063442.0,0.33,15.436,,325256983.0
3096,US,西北天然气,NWN,36.13,0.06,0.1663,-6.04,239726.0,8643625.0,0.64,14.502,5.24,1361260616.0
3097,US,国家西方人寿保险,NWLI,491.02,0.69,0.1407,1.66,13212.0,6482456.0,0.36,18.907,0.073,1785358540.0
3098,US,纽威,NWL,7.12,-0.27,-3.65,-17.18,3194651.0,22880887.0,0.77,,3.775,2955948093.0
3099,US,大自然林业,NWGL,14.79,-0.06,-0.404,84.87,77207.0,1136138.0,0.56,43.043,,205697471.0
3100,US,NEWGIOCO GROUP INC,NWGI,1.5,,,,,,,,,16084500.0
3101,US,NatWest Group,NWG,6.9,-0.08,-1.1461,28.16,1803149.0,12467104.0,0.04,5.21,8.238,30120732881.0
3102,US,Norwood Financial,NWFL,23.75,-0.42,-1.7377,-26.2,9452.0,225752.0,0.12,11.493,6.007,192616205.0
3103,US,Northwestern,NWE,48.9,-0.08,-0.1633,-2.64,302053.0,14775491.0,0.49,16.85,5.19,2994745438.0
3104,US,Northwest Bancshares,NWBI,10.82,0.02,0.1852,-11.88,593218.0,6408601.0,0.47,10.191,7.407,1375359468.0
3105,US,NW-CL,NW-CL,25.55,,,,,,,,,
3106,US,NOVONIX,NVX,2.835,-0.265,-8.5484,46.13,32857.0,96298.0,0.03,,,346389840.0
3107,US,Nuvve Holding,NVVE,0.6921,-0.018,-2.53,-86.1,79732.0,56329.0,1.31,,0.0,4200987.0
3108,US,Novus Therapeutics,NVUS,14.6,,,,,,,,0.0,221341796.0
3109,US,纳微半导体,NVTS,4.32,-0.05,-1.14,-46.47,2386469.0,10247297.0,1.33,,,774373746.0
3110,US,Nuvectra,NVTR,0.13,,,,,,,,,2325089.0
3111,US,nVent Electric,NVT,74.17,-0.73,-0.9746,25.95,824013.0,61058363.0,0.5,21.705,0.952,12308869667.0
3112,US,Envista Holdings,NVST,19.18,-0.91,-4.5296,-20.28,1596500.0,30810563.0,0.93,,,3296182640.0
3113,US,诺华制药,NVS,93.52,-0.82,-0.8692,-3.84,2099603.0,197395312.0,0.1,12.873,7.702,191158058371.0
3114,US,Nevro,NVRO,13.23,0.11,0.8384,-38.52,472131.0,6182655.0,1.3,,,481543979.0
3115,US,Enviri,NVRI,8.24,-0.22,-2.6005,-8.44,247161.0,2045526.0,0.31,,,657839708.0
3116,US,NVR INC,NVR,7817.98,60.8,0.7838,11.68,17793.0,138469699.0,0.56,15.709,,25002384755.0
3117,US,Novo Integrated,NVOS,0.4545,-0.046,-9.18,-44.64,582551.0,272597.0,3.28,,0.0,8066611.0
3118,US,诺和诺德,NVO,124.51,-0.89,-0.71,21.23,3341613.0,419366076.0,0.07,46.52,1.095,555531595156.0
3119,US,enVVeno Medical,NVNO,4.99,-0.08,-1.5779,-2.92,67342.0,338193.0,0.51,,,66451830.0
3120,US,Nvni Group,NVNI,1.66,-0.16,-8.7912,11.41,3826.0,6588.0,0.01,,,48555000.0
3121,US,Novume Solutions,NVMM,0.69,,,,,,,,,13363657.0
3122,US,Nova,NVMI,170.48,-4.32,-2.4714,24.08,119682.0,20303597.0,0.41,36.294,,4947272148.0
3123,US,Novelion疗法,NVLN,0.68,,,,,,,,,13340883.0
3124,US,Invivo Therapeutics,NVIV,0.3207,,,,,,,,,995917.0
3125,US,Navigator控股,NVGS,15.05,-0.22,-1.4407,3.78,134498.0,2041021.0,0.18,13.389,0.982,1101292058.0
3126,US,Novogen Limited - American Depositary Shares each representing one hundred Ordinary Shares,NVGN,3.19,,,,,,,,,153202300.0
3127,US,诺华家具,NVFY,2.31,-0.14,-5.7143,-38.73,11489.0,26993.0,0.7,,0.0,3776219.0
3128,US,Nuvei,NVEI,32.25,-0.1,-0.3091,23.38,1861471.0,60043404.0,1.33,,0.924,4501107990.0
3129,US,NV5 Global,NVEE,94.83,-1.32,-1.3729,-14.66,57101.0,5453364.0,0.36,33.833,,1509403705.0
3130,US,NVE,NVEC,83.18,-0.21,-0.2518,7.39,16994.0,1427258.0,0.35,18.661,4.796,402042295.0
3131,US,英伟达,NVDA,881.86,-24.3,-2.68,78.08,42663021.0,37858163601.0,1.71,74.081,0.018,2204650000000.0
3132,US,Nuvectis Pharma,NVCT,7.02,-0.4,-5.3908,-15.83,34967.0,247788.0,0.2,,,124737144.0
3133,US,Novocure,NVCR,13.57,-0.55,-3.9,-9.11,901798.0,12244932.0,0.84,,,1453257872.0
3134,US,诺瓦瓦克斯医药,NVAX,4.28,-0.02,-0.47,-10.83,4008006.0,17298272.0,2.86,,,598999452.0
3135,US,NorthView,NVAC,11.27,0.0,0.0,0.99,287.0,4069.0,0.0,58.461,,67926758.0
3136,US,NuZee,NUZE,1.21,-0.02,-1.626,-52.36,4246.0,5227.0,0.33,,,1550901.0
3137,US,Nuwellis,NUWE,0.3651,-0.0225,-5.805,-37.15,48133.0,17906.0,0.71,,,2483207.0
3138,US,Nuvalent,NUVL,65.51,-2.49,-3.6618,-10.98,557547.0,36536918.0,0.87,,,4197070965.0
3139,US,Nuvation Bio,NUVB,2.97,-0.18,-5.71,96.69,1054195.0,3154189.0,0.48,,,650567270.0
3140,US,Nutex Health,NUTX,0.6709,-0.085,-11.2449,-73.39,769196.0,575790.0,1.54,,0.0,33545000.0
3141,US,如新集团,NUS,12.05,-0.2,-1.6327,-37.65,540572.0,6528809.0,1.09,69.287,10.106,595521628.0
3142,US,NeuroMetrix,NURO,3.73,-0.12,-3.1169,3.61,20637.0,77142.0,1.04,,0.0,7409794.0
3143,US,Nukkleus,NUKK,0.85,-0.0901,-9.5841,-70.35,212840.0,188091.0,1.53,,,11814756.0
3144,US,纽柯钢铁,NUE,194.53,-2.81,-1.4239,12.09,1186437.0,231034690.0,0.49,10.317,1.093,46683299090.0
3145,US,Nubia Brand,NUBI,4.53,,,,,,,26.966,,32301695.0
3146,US,NUANCE COMMUNICATIONS INC,NUANV,14.03,,,,,,,,,
3147,US,Nu Holdings,NU,11.29,-0.26,-2.25,35.53,17482313.0,198004346.0,0.37,52.213,,53807430469.0
3148,US,纳图兹家具,NTZ,5.95,-0.16,-2.6187,-12.11,221.0,1324.0,0.0,,,65536924.0
3149,US,德克萨斯纽文基金,NTX,14.64,,,,,,,0.146,1.81967,146795280.0
3150,US,奈特阳科技,NTWK,2.69,-0.04,-1.4652,22.27,10936.0,29655.0,0.1,,,30641489.0
3151,US,日本电报电话,NTT,42.9,,,,,,,12.544,,172918532443.8
3152,US,Netstreit,NTST,17.04,-0.06,-0.3509,-3.39,842716.0,14378553.0,1.15,182.74,4.386,1249394816.0
3153,US,Northern Trust Corporation - Depository Shares,NTRSP,25.01,,,,,,,3.948,5.85,400160000.0
3154,US,Northern Trust,NTRS,83.83,-1.1,-1.2952,0.27,1112956.0,93550949.0,0.55,15.446,3.577,17102916962.0
3155,US,NextTrip,NTRP,4.13,-0.07,-1.6667,-0.48,3991.0,16532.0,0.43,,0.0,3867456.0
3156,US,营养系统,NTRI,42.89,,,,,,,21.591,,1265104842.0
3157,US,Nutriband,NTRB,4.4099,0.0799,1.8453,90.08,27018.0,116657.0,0.3,,,39071141.0
3158,US,Natera,NTRA,94.47,-2.24,-2.3162,50.81,959947.0,91410778.0,0.79,,,11407996640.0
3159,US,Nutrien,NTR,52.92,-1.67,-3.06,-5.09,2302624.0,122577016.0,0.47,20.806,3.904,26173358661.0
3160,US,南太集团,NTP,4.215,,,,,,,3.41,,165472470.0
3161,US,Nutanix,NTNX,63.22,-1.03,-1.6,32.56,2027953.0,128637176.0,0.83,,,15446489875.0
3162,US,NTN Buzztime,NTN,2.7,,,,,,,,,8037290.0
3163,US,Intellia,NTLA,24.27,-0.74,-2.96,-20.4,1295117.0,31475166.0,1.35,,,2332502449.0
3164,US,北方电信投资,NTL,50.99,,,,,,,1.456,,1499570000.0
3165,US,Network-1,NTIP,2.0459,-0.0245,-1.1833,-3.89,6263.0,12837.0,0.03,,4.878,48099148.0
3166,US,北方科技国际,NTIC,13.85,0.1,0.7273,18.08,42113.0,581724.0,0.45,28.415,2.029,130572232.0
3167,US,NETGEAR,NTGR,14.68,-0.23,-1.5426,0.69,186629.0,2743438.0,0.63,,,435428633.0
3168,US,Neon Therapeutics,NTGN,3.07,,,,,,,,,88927640.06
3169,US,NYSE NTEST.O,NTEST.O,25.05,,,,,,,,,
3170,US,NTEST N,NTEST.N,0.5,,,,,,,,,
3171,US,NYSE NTEST.L,NTEST.L,25.01,,,,,,,,,
3172,US,NYSE TEST I,NTEST.I,25.015,,,,,,,,,
3173,US,NYSE NTEST.H,NTEST.H,25.07,,,,,,,,,
3174,US,NYSE TEST TICKER,NTEST,25.04,,,,,,,,,
3175,US,网易,NTES,92.15,-5.0,-5.15,-0.09,2662383.0,247365844.0,0.41,14.617,2.64,59411382856.0
3176,US,Indaptus,NTEC,9.63,,,,,,,,0.0,17745403.0
3177,US,网侦系统,NTCT,19.68,-0.63,-3.1019,-10.34,321468.0,6347328.0,0.45,,,1397969843.0
3178,US,Natura &Co,NTCO,6.57,,,,,,,4.784,,4555795897.0
3179,US,纽文康涅狄格津贴收益市政基金,NTC,12.04,,,,,,,0.009,4.06948,174399400.0
3180,US,Notable Labs,NTBL,1.16,-0.05,-4.1322,-38.62,27529.0,33224.0,0.31,,0.0,10461183.0
3181,US,毕达菲尔特银行,NTB,30.67,-0.3,-0.9687,-2.78,104119.0,3192272.0,0.22,6.385,5.928,1439768186.0
3182,US,NetApp,NTAP,101.81,-3.05,-2.9086,16.7,1346773.0,137563022.0,0.65,22.352,1.926,21011207856.0
3183,US,Nortech Systems,NSYS,16.0,-0.2684,-1.6498,69.85,6483.0,106442.0,0.24,6.378,,43842832.0
3184,US,NSTS Bancorp,NSTS,9.59,0.0299,0.3128,0.84,943.0,9037.0,0.02,,,50973353.0
3185,US,Nanostring科技,NSTG,0.1053,,,,,,,,,5066858.0
3186,US,NRTHRN STR IV WT,NSTD+,0.12,,,,,,,,,
3187,US,NRTHR STR III WT,NSTC+,0.0079,,,,,,,,,
3188,US,NRTHN STR INV WT,NSTB+,0.0052,,,,,,,,,
3189,US,纳普科安全技术,NSSC,38.77,-0.35,-0.8947,13.45,170754.0,6579187.0,0.46,33.009,0.823,1426037714.0
3190,US,INSPIREMD INC C/WTS 07/07/2021(TO PUR COM)(POST SPLIT),NSPR+,0.0499,,,,,,,,,
3191,US,InspireMD,NSPR,2.32,-0.02,-0.8547,-17.44,45811.0,108012.0,0.2,,,54419289.0
3192,US,Insperity,NSP,105.92,-0.47,-0.4418,-9.1,179887.0,19065754.0,0.48,23.272,2.148,3988328733.0
3193,US,Nationstar抵押控股,NSM,18.27,,,,,,,9.667,,1793713320.63
3194,US,Insight Enterprises,NSIT,182.67,-1.4,-0.7606,3.09,175990.0,32113940.0,0.54,21.131,,5944449880.0
3195,US,Spire Global,NSH,9.93,,,,,,,,6.386861313868613,177418148.0
3196,US,NAVSIGHT HOLDINGS INC C/WTS 01/01/2030(TO PUR COM),NSH+,1.45,,,,,,,,,
3197,US,Nesco Holdings,NSCO,9.35,,,,,,,,,459615641.0
3198,US,NESCO HOLDINGS INC C/WTS 01/01/2025 (TO PUR COM),NSCO+,2.01,,,,,,,,,
3199,US,诺福克南方铁路运输,NSC,245.74,-3.99,-1.5977,4.56,1090600.0,267945392.0,0.44,33.117,1.991,60504791040.0
3200,US,北极星资产管理集团,NSAM,15.84,,,,,,,42.811,,2992887231.84
3201,US,National Storage,NSA,37.07,-0.48,-1.2783,-9.28,672494.0,24967221.0,0.86,18.486,6.485,2896147131.0
3202,US,新住宅投资基金,NRZ,10.89,,,,,,,4.365,9.180704254079965,5083305268.0
3203,US,Neuraxis,NRXS,3.1,-0.06,-1.8987,16.1,9866.0,30507.0,0.19,,,16397493.0
3204,US,NRX Pharmaceuticals,NRXP,5.12,-0.38,-6.91,11.3,1123065.0,6519900.0,11.74,,0.0,48998287.0
3205,US,NeuroSense,NRSN,1.6,-0.08,-4.7619,103.82,162291.0,267649.0,1.04,,,24963267.0
3206,US,Nurix Therapeutics,NRIX,16.74,-0.47,-2.731,62.21,3881441.0,63294462.0,7.9,,,822784292.0
3207,US,北沿合众银行,NRIM,45.3,-0.67,-1.4575,-19.83,8430.0,380799.0,0.15,9.811,5.308,249130883.0
3208,US,Pimco基金,NRGX,20.26,,,,,,,10.101,4.386839,905762888.0
3209,US,Energy Vault,NRGV,1.15,-0.11,-8.73,-50.64,977069.0,1157026.0,0.66,,,170048355.0
3210,US,NRG能源,NRG,73.93,-0.66,-0.88,44.08,4281596.0,319424066.0,1.99,,2.144,15875316706.0
3211,US,Nexpoint Real Estate,NREF,13.07,-0.05,-0.3811,-14.09,45416.0,590701.0,0.26,16.454,19.139,229943699.0
3212,US,挪宝新能源,NRE,17.02,,,,,,,4.743,,855922950.0
3213,US,Nerdy,NRDY,2.69,-0.07,-2.5362,-21.57,746040.0,2008803.0,0.43,,,470211774.0
3214,US,NerdWallet,NRDS,13.85,-0.3,-2.1201,-5.91,221156.0,3072650.0,0.28,,,1076376946.0
3215,US,国家研究B,NRCIB,53.0103,,,,,,,16.67,,1265437655.89
3216,US,National Research Corporation,NRCIA,33.55,,,,,,,10.55,1.2103,693077500.0
3217,US,NRC Group,NRCG,12.24,,,,,,,,,465736712.0
3218,US,National Research,NRC,34.1,-0.65,-1.8705,-13.54,47918.0,1639854.0,0.2,26.283,4.374,814019616.0
3219,US,NeuroBo,NRBO,3.61,0.03,0.838,-2.34,75652.0,281310.0,1.54,,0.0,17710776.0
3220,US,新园能源,NR,7.42,-0.24,-3.1332,11.75,617362.0,4683982.0,0.72,43.552,,632196258.0
3221,US,NQS Fund,NQS,15.265,,,,,,,,,549465200.0
3222,US,NET Power,NPWR,10.15,-0.34,-3.2412,0.5,190406.0,1952677.0,0.09,,,2169682909.0
3223,US,Enpro,NPO,157.43,-2.54,-1.5878,0.64,64218.0,10085985.0,0.31,148.514,0.73,3297019809.0
3224,US,帕斯托工业,NPK,79.59,-0.16,-0.2006,5.09,17982.0,1431244.0,0.25,16.392,5.616,566479039.0
3225,US,海王星辰,NPD,2.55,,,,,,,31.875,,251685000.0
3226,US,NeuroPace,NPCE,13.5,-1.005,-6.9286,30.94,411257.0,5588501.0,1.45,,,382652600.0
3227,US,NEW PROVIDENCE ACQUISITION CORP C/WTS (TO PUR COM),NPAWW,3.89,,,,,,,,,
3228,US,NEW PROVIDENCE ACQUISITION CORP UNIT 1 CL A & 1/2 WT EXP 01/09/2024,NPAUU,13.3494,,,,,,,,,266988000.0
3229,US,New Providence II,NPAB,10.79,-0.0001,-0.0009,1.51,134.0,1446.0,0.0,37.017,,124277871.0
3230,US,新普罗维登斯收购,NPA,11.6,,,,,,,1562.426,,298700000.0
3231,US,ServiceNow,NOW,768.71,-2.63,-0.34,8.81,959995.0,736119133.0,0.47,91.207,,157878908954.0
3232,US,Nova Vision,NOVV,11.79,0.01,0.0849,2.97,9228.0,108798.0,0.28,266.357,,39122722.0
3233,US,Novanta,NOVT,163.0,-4.44,-2.6517,-3.21,117588.0,19213248.0,0.33,80.274,,5850210017.0
3234,US,NOVUS CAPITAL CORP C/WTS 30/06/2027 (TO PUR COM),NOVSW,9.39,,,,,,,,,
3235,US,NOVUS CAPITAL CORP UNIT 1 COM & 1/2 WT EXP(30/06/2027),NOVSU,35.75,,,,,,,,,357500000.0
3236,US,Novusterra,NOVS,24.95,,,,,,,,,344676266.0
3237,US,NVN Liquidation,NOVN,0.0941,,,,,,,,,2636246.0
3238,US,诺凡麦,NOVA,4.21,-0.25,-5.61,-72.39,9516211.0,41081704.0,7.68,,,521370547.0
3239,US,国民油井华高,NOV,19.63,-0.46,-2.2897,-2.93,2051853.0,40733835.0,0.52,7.818,0.991,7763360951.0
3240,US,Inotiv,NOTV,5.96,-0.63,-9.5599,62.4,631425.0,3826659.0,2.45,,,153712453.0
3241,US,FiscalNote Holdings,NOTE,1.24,-0.04,-3.125,8.77,535284.0,665938.0,0.41,,,162452052.0
3242,US,Nomad Foods,NOMD,18.38,-0.36,-1.921,9.38,441936.0,8115116.0,0.27,14.578,0.8,2990778381.0
3243,US,诺基亚,NOK,3.33,-0.09,-2.6316,-1.79,10113540.0,33966439.0,0.18,25.956,3.86,18400250840.0
3244,US,Nogin,NOGN,0.061,,,,,,,,,688583.0
3245,US,Northern Oil and Gas,NOG,42.64,0.0,0.0,16.22,1455855.0,62195769.0,1.44,4.668,3.483,4308519187.0
3246,US,NI Holdings,NODK,14.76,-0.07,-0.472,13.63,7652.0,113110.0,0.04,,,304490741.0
3247,US,诺斯洛普-格鲁门,NOC,456.11,-1.72,-0.3757,-2.17,1045848.0,480869834.0,0.71,32.864,1.665,67568212483.0
3248,US,诺亚财富,NOAH,12.87,-0.44,-3.3058,-6.81,108585.0,1403598.0,0.16,6.091,2.908,849620193.0
3249,US,北美建筑,NOA,21.05,-0.75,-3.4404,1.26,80306.0,1704755.0,0.29,12.741,1.33,585764286.0
3250,US,NanoViricides,NNVC,1.25,-0.02,-1.5748,22.55,13594.0,17088.0,0.12,,,14723750.0
3251,US,Nano-x Imaging,NNOX,9.71,-0.8,-7.61,52.43,1413461.0,14000095.0,2.45,,,561030478.0
3252,US,NATIONAL RETAIL PROPERTIES INC DEP SHS REPR 1/100TH 5.7% PREF SER 'E',NNN-E.CL,25.09,,,,,,,,5.68635,288535000.0
3253,US,"National Retail Properties Depositary Shares, each representing a 1/100th interest in a share of 5.70% Series E Pfd.",NNN-E,25.07,,,,,,,22.104,5.62352,288305000.0
